"part","source_id","action","variant","source_direction","project_direction","source_path","relative_path","frame_width","frame_height","frame_count","source_format","naming_separator","content_hash"
"cloth","10501","walk","","2","left","external/assets/source/res/object/cloth/cloth10501_walk_2.gif","cloth/cloth10501_walk_2.gif","100","100","6","gif","_","sha256:9454ec7a39297d4e5450e35abcb98dc63c5e7793d483ea6aa0834aeef0d3fb5b"
"cloth","10501","walk","m","2","left","external/assets/source/res/object/cloth/cloth10501_walk_m_2.gif","cloth/cloth10501_walk_m_2.gif","100","100","6","gif","_","sha256:a766d415d8b03d7efc89cc61cfd50a6437de096613a7f334bb74e6b38232fdeb"
"cloth","10501","walk","","3","down","external/assets/source/res/object/cloth/cloth10501_walk_3.gif","cloth/cloth10501_walk_3.gif","100","100","6","gif","_","sha256:c5a47bef25f71f6fea7088167f382fa767f70168df414b1bca7012e7e98a9767"
"cloth","10501","walk","m","3","down","external/assets/source/res/object/cloth/cloth10501_walk_m_3.gif","cloth/cloth10501_walk_m_3.gif","100","100","6","gif","_","sha256:627ef523aad60573a4e12d28e902e3f494ca938dffe80e01994daab09bfe33d2"
"cloth","10501","win","","","","external/assets/source/res/object/cloth/cloth10501_win.gif","cloth/cloth10501_win.gif","100","100","4","gif","","sha256:ef36f3be242934747fe755701606ff6d294312d2ef5fe0864f6a224e0e50fb0f"
"cloth","10501","win","m","","","external/assets/source/res/object/cloth/cloth10501_win_m.gif","cloth/cloth10501_win_m.gif","100","100","4","gif","_","sha256:165f864d3bb8b73beec53bb0d4adee6abb3c852c155682915e44710592c07043"
"cloth","10503","stand","","","","external/assets/source/res/object/cloth/cloth10503_stand.gif","cloth/cloth10503_stand.gif","85","142","10","gif","","sha256:70183c58807864f738aed81700e52ccb93a5bf1debe5534b98f9d860aea20eb3"
"cloth","10601","cry","","","","external/assets/source/res/object/cloth/cloth10601_cry.gif","cloth/cloth10601_cry.gif","100","100","2","gif","","sha256:0130fae09ae4f0a1880ecaabf33e2380670da8543816b7d16c7bd44099d5730a"
"cloth","10601","cry","m","","","external/assets/source/res/object/cloth/cloth10601_cry_m.gif","cloth/cloth10601_cry_m.gif","100","100","4","gif","_","sha256:f5a9d9b91fd7e49a9b43b064eda7e16c57b253484f71340ff254aff8c54efc62"
"cloth","10601","die","","","","external/assets/source/res/object/cloth/cloth10601_die.gif","cloth/cloth10601_die.gif","100","100","2","gif","","sha256:0130fae09ae4f0a1880ecaabf33e2380670da8543816b7d16c7bd44099d5730a"
"cloth","10601","die","m","","","external/assets/source/res/object/cloth/cloth10601_die_m.gif","cloth/cloth10601_die_m.gif","100","100","4","gif","_","sha256:f5a9d9b91fd7e49a9b43b064eda7e16c57b253484f71340ff254aff8c54efc62"
"cloth","10601","faint","","","","external/assets/source/res/object/cloth/cloth10601_faint.gif","cloth/cloth10601_faint.gif","100","100","2","gif","","sha256:e1b4bca09795f2447dbef0d2b02f0e66be72bdaee7c272abd559470d661b7854"
"cloth","10601","faint","m","","","external/assets/source/res/object/cloth/cloth10601_faint_m.gif","cloth/cloth10601_faint_m.gif","100","100","2","gif","_","sha256:aa16d5dfa17f335b339da8d8f50b19ac0f52799875c7c24c8bfbf3231a9589c2"
"cloth","10601","lose","","","","external/assets/source/res/object/cloth/cloth10601_lose.gif","cloth/cloth10601_lose.gif","100","100","2","gif","","sha256:0130fae09ae4f0a1880ecaabf33e2380670da8543816b7d16c7bd44099d5730a"
"cloth","10601","lose","m","","","external/assets/source/res/object/cloth/cloth10601_lose_m.gif","cloth/cloth10601_lose_m.gif","100","100","4","gif","_","sha256:f5a9d9b91fd7e49a9b43b064eda7e16c57b253484f71340ff254aff8c54efc62"
"cloth","10601","sit","","","","external/assets/source/res/object/cloth/cloth10601_sit.png","cloth/cloth10601_sit.png","51","76","1","png","","sha256:f96342e46a8f82e681245881736121415cc4243b3416789d31187a274e17cb81"
"cloth","10601","slow","","0","right","external/assets/source/res/object/cloth/cloth10601_slow_0.png","cloth/cloth10601_slow_0.png","100","100","1","png","_","sha256:9df29bc4791f3c09b7cc3b9d5f578b2de6b5500f0449b2d95686c36ee396edcb"
"cloth","10601","slow","","1","up","external/assets/source/res/object/cloth/cloth10601_slow_1.png","cloth/cloth10601_slow_1.png","100","100","1","png","_","sha256:aadde4e941cafcd8471d0fcef74b94a8f7b5ea8c5a11837d972035a71c5b992c"
"cloth","10601","slow","","2","left","external/assets/source/res/object/cloth/cloth10601_slow_2.png","cloth/cloth10601_slow_2.png","100","100","1","png","_","sha256:f89dff4da1e0453e260c9ad439ad31632fafafb642e40875be84410e0e0d3230"
"cloth","10601","slow","","3","down","external/assets/source/res/object/cloth/cloth10601_slow_3.png","cloth/cloth10601_slow_3.png","100","100","1","png","_","sha256:146d3c005ca730e91976de3af9226c6acb2e69d4d398690ef69830b6c09a2e77"
"cloth","10601","stand","","0","right","external/assets/source/res/object/cloth/cloth10601_stand_0.png","cloth/cloth10601_stand_0.png","100","100","1","png","_","sha256:8a205f428a15af53c8872cfdc1fb76e4f524792cd2922586d28a91f6b2a48304"
"cloth","10601","stand","m","0","right","external/assets/source/res/object/cloth/cloth10601_stand_m_0.png","cloth/cloth10601_stand_m_0.png","100","100","1","png","_","sha256:ae3a0469242ad3039f9dd9e68a2742f197aa680d5be45e6e7553832481f13783"
"cloth","10601","stand","","1","up","external/assets/source/res/object/cloth/cloth10601_stand_1.png","cloth/cloth10601_stand_1.png","100","100","1","png","_","sha256:edcb4a0f48f8a7196c6de3cfaa5ab2997010a892307a1179f03757034b358504"
"cloth","10601","stand","m","1","up","external/assets/source/res/object/cloth/cloth10601_stand_m_1.png","cloth/cloth10601_stand_m_1.png","100","100","1","png","_","sha256:ac3e5f0644f5bbb42a606d30691846cb0a2f4f8d45c97b37dd25e569945c1779"
"cloth","10601","stand","","2","left","external/assets/source/res/object/cloth/cloth10601_stand_2.png","cloth/cloth10601_stand_2.png","100","100","1","png","_","sha256:73690f9541d802feb48c2b45721e59d7fac062ae00a123214f74689103b3e88f"
"cloth","10601","stand","m","2","left","external/assets/source/res/object/cloth/cloth10601_stand_m_2.png","cloth/cloth10601_stand_m_2.png","100","100","1","png","_","sha256:c2851b887ddcdbd1e2ea102ef9a2f7082f90416af8fe8407517d82bbd742cc41"
"cloth","10601","stand","","3","down","external/assets/source/res/object/cloth/cloth10601_stand_3.png","cloth/cloth10601_stand_3.png","100","100","1","png","_","sha256:627ec2a2ad469c8fb165e9c0758eaa4ee3c86b076878a2b9c8031c71c2b2d892"
"cloth","10601","stand","m","3","down","external/assets/source/res/object/cloth/cloth10601_stand_m_3.png","cloth/cloth10601_stand_m_3.png","100","100","1","png","_","sha256:03ae465802ff2e843f1b740c56f0139a16e3690c199631f7ec58921af2dba5fb"
"cloth","10601","trigger","","","","external/assets/source/res/object/cloth/cloth10601_trigger.gif","cloth/cloth10601_trigger.gif","100","100","23","gif","","sha256:de1a80949614a6d41034df624cb400f55e2a07769a858ab408d09528f04cc702"
"cloth","10601","trigger","m","","","external/assets/source/res/object/cloth/cloth10601_trigger_m.gif","cloth/cloth10601_trigger_m.gif","100","100","23","gif","_","sha256:9ab041ce307e313d2f9587585996f63b66d0025ad2f11077f2a44809b5c6229b"
"cloth","10601","wait","","","","external/assets/source/res/object/cloth/cloth10601_wait.gif","cloth/cloth10601_wait.gif","100","100","10","gif","","sha256:4e5c57006c9a82a7e62a202718d1f44f8beab2872fc8ef3b443bfae432b28f83"
"cloth","10601","wait","m","","","external/assets/source/res/object/cloth/cloth10601_wait_m.gif","cloth/cloth10601_wait_m.gif","100","100","10","gif","_","sha256:3695d258bf440e4a63fe1665c050c0c5487ea993517e7ebc7d83d13a24c74915"
"cloth","10601","walk","","0","right","external/assets/source/res/object/cloth/cloth10601_walk_0.gif","cloth/cloth10601_walk_0.gif","100","100","6","gif","_","sha256:0bd8ef745435ee19ec2a69a416cee122e9562b5663199e4e22ea49199d6130ae"
"cloth","10601","walk","m","0","right","external/assets/source/res/object/cloth/cloth10601_walk_m_0.gif","cloth/cloth10601_walk_m_0.gif","100","100","6","gif","_","sha256:f19d6a5a6d4b64d5dec11a9c9e008f065816579d27e989609e02411cb6d98e55"
"cloth","10601","walk","","1","up","external/assets/source/res/object/cloth/cloth10601_walk_1.gif","cloth/cloth10601_walk_1.gif","100","100","6","gif","_","sha256:c3bf7b6f4ca21bfa22cd8194479998364b2611f777cd22c45360cfda340925cf"
"cloth","10601","walk","m","1","up","external/assets/source/res/object/cloth/cloth10601_walk_m_1.gif","cloth/cloth10601_walk_m_1.gif","100","100","6","gif","_","sha256:922c188b9f0aa16ea3f3a6fd747ac173a63b8c4fb5155607353f7653a4352ace"
"cloth","10601","walk","","2","left","external/assets/source/res/object/cloth/cloth10601_walk_2.gif","cloth/cloth10601_walk_2.gif","100","100","6","gif","_","sha256:87c5f4b5750f1479f4a58359b9dd34f44cf5dbd147adfdc987775093cf917c57"
"cloth","10601","walk","m","2","left","external/assets/source/res/object/cloth/cloth10601_walk_m_2.gif","cloth/cloth10601_walk_m_2.gif","100","100","6","gif","_","sha256:6fb5a044c7b9615b48ad27ec3a4ad8da09c9e23906e2dc13a2bacad933c6f95f"
"cloth","10601","walk","","3","down","external/assets/source/res/object/cloth/cloth10601_walk_3.gif","cloth/cloth10601_walk_3.gif","100","100","6","gif","_","sha256:0b2b18b3b3f090debacbe3b96eea4eeed3e37c23d4593802b354df34b991fe7c"
"cloth","10601","walk","m","3","down","external/assets/source/res/object/cloth/cloth10601_walk_m_3.gif","cloth/cloth10601_walk_m_3.gif","100","100","6","gif","_","sha256:b83d284a6ddb743f138592a27f215cc1fadeb52d31dbb4cf5038971fcc4c3979"
"cloth","10601","win","","","","external/assets/source/res/object/cloth/cloth10601_win.gif","cloth/cloth10601_win.gif","100","100","3","gif","","sha256:47ab87ce16bc70a9193fd73b1e1a7ea5a5ff19892a0ef47b9efc88fbc1470e3a"
"cloth","10601","win","m","","","external/assets/source/res/object/cloth/cloth10601_win_m.gif","cloth/cloth10601_win_m.gif","100","100","3","gif","_","sha256:cd497bc1150d7412d02d8a538dfe1cc9ed6517077a4f60906742859ae5069e72"
"cloth","10603","stand","","","","external/assets/source/res/object/cloth/cloth10603_stand.gif","cloth/cloth10603_stand.gif","85","142","10","gif","","sha256:b565c4bb4f003d1bf46de612e929a4ef3ad7f901797d6dc43a900c50115b8c9d"
"cloth","10701","cry","","","","external/assets/source/res/object/cloth/cloth10701_cry.gif","cloth/cloth10701_cry.gif","100","100","4","gif","","sha256:c316a422866f97688c945be60c2dfbee8875e26c4e1f612c87d1ff60a68b412b"
"cloth","10701","cry","m","","","external/assets/source/res/object/cloth/cloth10701_cry_m.gif","cloth/cloth10701_cry_m.gif","100","100","4","gif","_","sha256:8da3dc278784cf452de17e1373454d7911453fdf8a6aacdfd0efc0dcc42af300"
"cloth","10701","die","","","","external/assets/source/res/object/cloth/cloth10701_die.gif","cloth/cloth10701_die.gif","100","100","4","gif","","sha256:c316a422866f97688c945be60c2dfbee8875e26c4e1f612c87d1ff60a68b412b"
"cloth","10701","die","m","","","external/assets/source/res/object/cloth/cloth10701_die_m.gif","cloth/cloth10701_die_m.gif","100","100","4","gif","_","sha256:8da3dc278784cf452de17e1373454d7911453fdf8a6aacdfd0efc0dcc42af300"
"cloth","10701","faint","","","","external/assets/source/res/object/cloth/cloth10701_faint.gif","cloth/cloth10701_faint.gif","100","100","2","gif","","sha256:69353775c5d1134270015c446c4532c635c70c40c36cbedb53bf98a4cd19d98f"
"cloth","10701","faint","m","","","external/assets/source/res/object/cloth/cloth10701_faint_m.gif","cloth/cloth10701_faint_m.gif","100","100","2","gif","_","sha256:aff0ace320f464f22f192c19bb7cb0b38c6bcfb6c4b6f09d07adcabdd3f860f2"
"cloth","10701","lose","","","","external/assets/source/res/object/cloth/cloth10701_lose.gif","cloth/cloth10701_lose.gif","100","100","4","gif","","sha256:c316a422866f97688c945be60c2dfbee8875e26c4e1f612c87d1ff60a68b412b"
"cloth","10701","lose","m","","","external/assets/source/res/object/cloth/cloth10701_lose_m.gif","cloth/cloth10701_lose_m.gif","100","100","4","gif","_","sha256:8da3dc278784cf452de17e1373454d7911453fdf8a6aacdfd0efc0dcc42af300"
"cloth","10701","sit","","","","external/assets/source/res/object/cloth/cloth10701_sit.png","cloth/cloth10701_sit.png","46","72","1","png","","sha256:fd449959b76bbb68f15c4ed050fea7ba872023b92b338e454ed506236b334678"
"cloth","10701","slow","","0","right","external/assets/source/res/object/cloth/cloth10701_slow_0.png","cloth/cloth10701_slow_0.png","100","100","1","png","_","sha256:cc6d79918993ec7751d0cbbe3b0247b8aae8fae27b92a8c15a5f37232a0265aa"
"cloth","10701","slow","","1","up","external/assets/source/res/object/cloth/cloth10701_slow_1.png","cloth/cloth10701_slow_1.png","100","100","1","png","_","sha256:7df247c5b589c46d23af78be38b210d1ff1ac45027ae7c7aec09c340923f1f58"
"cloth","10701","slow","","2","left","external/assets/source/res/object/cloth/cloth10701_slow_2.png","cloth/cloth10701_slow_2.png","100","100","1","png","_","sha256:73016837a55a785a6969c80df8109b79bb6669d62aa31bcd168029634e696028"
"cloth","10701","slow","","3","down","external/assets/source/res/object/cloth/cloth10701_slow_3.png","cloth/cloth10701_slow_3.png","100","100","1","png","_","sha256:7526db4ebfd9f591516fb4862630353051b5553da0c4b333202441ef33975cf0"
"cloth","10701","stand","","0","right","external/assets/source/res/object/cloth/cloth10701_stand_0.png","cloth/cloth10701_stand_0.png","100","100","1","png","_","sha256:0d0d68ac8205ddef1febd6a15722788206258f62d3136a9a89e0411cab93879f"
"cloth","10701","stand","m","0","right","external/assets/source/res/object/cloth/cloth10701_stand_m_0.png","cloth/cloth10701_stand_m_0.png","100","100","1","png","_","sha256:7e6a6a159e14be035a3b15a2ea658a15c3d81f6c04207b5401401219bf0a2ade"
"cloth","10701","stand","","1","up","external/assets/source/res/object/cloth/cloth10701_stand_1.png","cloth/cloth10701_stand_1.png","100","100","1","png","_","sha256:c1023cf65a23a1cf01ce222557118ac8ddcc11d7c7fa7ac5d2617f392583c157"
"cloth","10701","stand","m","1","up","external/assets/source/res/object/cloth/cloth10701_stand_m_1.png","cloth/cloth10701_stand_m_1.png","100","100","1","png","_","sha256:c62aaf4defd7ea5ad0f776a0f853f81e5083e1ca4aabdbd8a522bed04de4e006"
"cloth","10701","stand","","2","left","external/assets/source/res/object/cloth/cloth10701_stand_2.png","cloth/cloth10701_stand_2.png","100","100","1","png","_","sha256:651f0119dc794d56354d087502ef6c0077fef71215f59d8b5dcfc0550dab027a"
"cloth","10701","stand","m","2","left","external/assets/source/res/object/cloth/cloth10701_stand_m_2.png","cloth/cloth10701_stand_m_2.png","100","100","1","png","_","sha256:427defd91510c16d702101a808f01eb5012ebe1a497cb7c13896de48bf1f158d"
"cloth","10701","stand","","3","down","external/assets/source/res/object/cloth/cloth10701_stand_3.png","cloth/cloth10701_stand_3.png","100","100","1","png","_","sha256:3fcefe123f6cce67c628192a24d7d01c915701448ae539038419b372fee8ef1e"
"cloth","10701","stand","m","3","down","external/assets/source/res/object/cloth/cloth10701_stand_m_3.png","cloth/cloth10701_stand_m_3.png","100","100","1","png","_","sha256:70fd4072b908a18170739babfe35951a3601444abbf9e34cc6ab067cad6bde92"
"cloth","10701","trigger","","","","external/assets/source/res/object/cloth/cloth10701_trigger.gif","cloth/cloth10701_trigger.gif","100","100","23","gif","","sha256:1640655203166ab00bfa88d19eabd9c41d26b85dccacd093f791dca7dcaeb639"
"cloth","10701","trigger","m","","","external/assets/source/res/object/cloth/cloth10701_trigger_m.gif","cloth/cloth10701_trigger_m.gif","100","100","23","gif","_","sha256:3776f119159a9a2d9ea38d9cf69bf90ba83edf9d5003d9820b91d3f08b82e1db"
"cloth","10701","wait","","","","external/assets/source/res/object/cloth/cloth10701_wait.gif","cloth/cloth10701_wait.gif","100","100","7","gif","","sha256:4e91cc97bb6b892b85f4949620e0a5e8d3c386b01764df9b9f50428129caa329"
"cloth","10701","wait","m","","","external/assets/source/res/object/cloth/cloth10701_wait_m.gif","cloth/cloth10701_wait_m.gif","100","100","7","gif","_","sha256:5391967c1659229609c40c806f331f8b629d580ce42182573d9a1ccb25d0150e"
"cloth","10701","walk","","0","right","external/assets/source/res/object/cloth/cloth10701_walk_0.gif","cloth/cloth10701_walk_0.gif","100","100","6","gif","_","sha256:0fc0b069d79a3e4d9b4eadbca008b0fdcbd96427d73b66417c0d7fa7969c9087"
"cloth","10701","walk","m","0","right","external/assets/source/res/object/cloth/cloth10701_walk_m_0.gif","cloth/cloth10701_walk_m_0.gif","100","100","6","gif","_","sha256:1ac18a30bff0a59e08825ceac1ff9585234c8112a77dc38f10e0983fdcaeaa67"
"cloth","10701","walk","","1","up","external/assets/source/res/object/cloth/cloth10701_walk_1.gif","cloth/cloth10701_walk_1.gif","100","100","6","gif","_","sha256:31e639602b2c556c79f65f0a4625590ed268d7fad100a417c315a2e5cf2d6e4a"
"cloth","10701","walk","m","1","up","external/assets/source/res/object/cloth/cloth10701_walk_m_1.gif","cloth/cloth10701_walk_m_1.gif","100","100","6","gif","_","sha256:1d98f825668fef14736828b7c186f9c4618ee0c97866205ed5ace09c828aba1f"
"cloth","10701","walk","","2","left","external/assets/source/res/object/cloth/cloth10701_walk_2.gif","cloth/cloth10701_walk_2.gif","100","100","6","gif","_","sha256:3d0754d4fc64a4d53d21fbe88d1b73052fe6d92c359cc8cae1da3749308f47f2"
"cloth","10701","walk","m","2","left","external/assets/source/res/object/cloth/cloth10701_walk_m_2.gif","cloth/cloth10701_walk_m_2.gif","100","100","6","gif","_","sha256:a47014595f1666493c1f43b6d97e583e3e6de26560fb4f265e301d216d3af217"
"cloth","10701","walk","","3","down","external/assets/source/res/object/cloth/cloth10701_walk_3.gif","cloth/cloth10701_walk_3.gif","100","100","6","gif","_","sha256:aa189474c2dfd5aa63228070cef303da42a7855c5777da22d243c65630025f68"
"cloth","10701","walk","m","3","down","external/assets/source/res/object/cloth/cloth10701_walk_m_3.gif","cloth/cloth10701_walk_m_3.gif","100","100","6","gif","_","sha256:1a7da091224170286be51f85fe9cc7bedcbb6088d66779bf7ee2894b393ca52c"
"cloth","10701","win","","","","external/assets/source/res/object/cloth/cloth10701_win.gif","cloth/cloth10701_win.gif","100","100","9","gif","","sha256:2eada36bfaf5d8adaf160a592b1074093c2857d53a22f0582f18992354b33f48"
"cloth","10701","win","m","","","external/assets/source/res/object/cloth/cloth10701_win_m.gif","cloth/cloth10701_win_m.gif","100","100","9","gif","_","sha256:536a71d79ae2d50112a5517c527f37486cb950e10cbe7604aef4d4a99b52b3d2"
"cloth","10703","stand","","","","external/assets/source/res/object/cloth/cloth10703_stand.gif","cloth/cloth10703_stand.gif","85","142","10","gif","","sha256:a0cac3924c25bb8e3206ce453a883e0638a9a4493e53af4b56af658eac4ec02e"
"cloth","10801","cry","","","","external/assets/source/res/object/cloth/cloth10801_cry.gif","cloth/cloth10801_cry.gif","100","100","2","gif","","sha256:d941464cce351f90740e2600856df8a2a33400038745a5f706ea6b6825d33d23"
"cloth","10801","cry","m","","","external/assets/source/res/object/cloth/cloth10801_cry_m.gif","cloth/cloth10801_cry_m.gif","100","100","4","gif","_","sha256:812ca1ff8eb99d40507e83e15cd03cdd0460939eece72d586c7492cc6156882d"
"cloth","10801","die","","","","external/assets/source/res/object/cloth/cloth10801_die.gif","cloth/cloth10801_die.gif","100","100","2","gif","","sha256:d941464cce351f90740e2600856df8a2a33400038745a5f706ea6b6825d33d23"
